ID2;id;Barrio;barrio;comuna;Id_Arbol;grupo;nombre_comun;nombre_cientifico;union;familia;vegetacion;edad;perimetro;cobertura;confinamiento;emplazamiento;pb;pap;DAP;DAP2;papdel;papgrueso;altura_fuste;altura_arbol;diferencia;diametro_copa;inclinacion;orientacion;otra_orientacion;fuste;tallos;raiz;raiz_expuesta;copa;densidad_copa;vitalidad;bacteriosis_tronco;fungosis_tronco;insectos_tronco;ahorcamiento_tronco;anillamiento_tronco;golpes_tronco;machetazos_tronco;presencia_metales_tronco;acumulacion_escombros_tronco;quemaduras_tronco;pudricion_base_tronco;huecos_tronco;alto_huecos_tronco;ancho_huecos_tronco;propundidad_huecos_tronco;bacteriosis_follaje;fungosis_follaje;insectos_follaje;dasrramamiento_follaje;golpes_follaje;mutilacion_follaje;enrredos_follaje;parasitas_follaje;quemaduras_follaje;estado_poda;infraestructura_habitacional;infraestructura_vial;redes_de_servicio;moviliario_urbano;ninguna;red_telefonica_sub;red_electrica_sub;red_acueducto_sub;red_gas_sub;sin_identificar_sub;ninguna_cercania_sub;dano_ondulacion;dano_infraestructura;ningun_dano;red_telefonica_air;red_electrica_air;sin_identificar_air;ninguna_cercania_air;contacto_horizontal;contacto_inferior;contacto_superios;limpieza;poda;fertilizacion;construir_crecamiento;eliminar_piso_duro;eliminar_crecamiento;transplante;control_fitosanitario;ninguno2;erradicacion;Norte;Este;PLACA;ACT_NOM_ESP;OBSERVACION
112613;0901G01000017;901;Alameda;9;35192;G01;Cadmio, Cananga;Cananga odorata;Cananga odorata (Cadmio, Cananga);Annonaceae;Arbol;Maduro;0;Piso duro;No;Glorieta;1,6;1,2;0,38;0,38;0;0;7;13;6;10;10;Hacia la via;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;Anillamiento;Golpes;Machetazos;Presencia de metales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bacteriosis;Fungosis;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871938,31;1059968,57;35192;Cadmia, Cananga;Plaqueteado
112614;0901G01000018;901;Alameda;9;35191;G01;Cadmio, Cananga;Cananga odorata;Cananga odorata (Cadmio, Cananga);Annonaceae;Arbol;Maduro;0;Piso duro;No;Anden;1,5;1;0,32;0,32;0;0;5;8;3;8;10;Hacia la via;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular;Bacteriosis;Fungosis;N/A;N/A;N/A;Golpes;Machetazos;Presencia de metales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bacteriosis;Fungosis;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;Limpieza;Poda;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871932,08;1059977,42;35191;Cadmia, Cananga;Plaqueteado
112615;0901G01000019;901;Alameda;9;35196;G01;Castano;Pachira insignes;Pachira insignes (Castano);Malvaceae;Arbol;Maduro;0;Piso duro;No;Anden;0,6;0,5;0,16;0,16;0;0;1,9;6;4,1;8;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Columnar;Bajo (0 - 33%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Limpieza;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871969,72;1059949,67;35196;Castano;Plaqueteado
112616;0901G01000020;901;Alameda;9;35197;G01;Castano;Pachira insignes;Pachira insignes (Castano);Malvaceae;Arbol;Maduro;0;Piso duro;No;Anden;0,86;0,6;0,19;0,19;0;0;1,6;7;5,4;6,5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Medio (34 - 66%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Limpieza;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871978,13;1059956,41;35197;Castano;Plaqueteado
112617;0901G01000021;901;Alameda;9;35198;G01;Castano;Pachira insignes;Pachira insignes (Castano);Malvaceae;Arbol;Juvenil;0;Piso duro;No;Anden;0,68;0,4;0,13;0,13;0;0;1,7;5;3,3;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Medio (34 - 66%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Limpieza;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871988,74;1059965,24;35198;Castano;Plaqueteado
112618;0901G01000022;901;Alameda;9;35199;G01;Castano;Pachira insignes;Pachira insignes (Castano);Malvaceae;Arbol;Maduro;0;Piso duro;No;Anden;0,72;0,6;0,19;0,19;0;0;2,5;8;5,5;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Medio (34 - 66%);Regular;N/A;N/A;N/A;N/A;Anillamiento;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;N/A;Limpieza;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871998,59;1059974,6;35199;Castano;Plaqueteado
112619;0901G01000023;901;Alameda;9;35200;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Maduro;0;Piso duro;Si;Anden;2;1,2;0,38;0,38;0;0;4;7;3;6,5;20;Hacia la via;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;Bacteriosis;Fungosis;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Bacteriosis;Fungosis;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;Infraestructura;N/A;Red Telefonica;N/A;N/A;N/A;N/A;N/A;Superior;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;871988,41;1060011,77;35200;Acacia rubinia;Plaqueteado
112620;0901G01000024;901;Alameda;9;35201;G01;Mango;Mangifera indica;Mangifera indica (Mango);Anacardiaceae;Arbol;Maduro;0;Piso duro;No;Anden;1,2;1;0,32;0,32;0;0;3;6;3;4;20;Hacia la via;N/A;Fuste Unico;1;Subterranea;NO;Irregular;Alto (67 - 100%);Regular;N/A;Fungosis;N/A;N/A;N/A;N/A;Machetazos;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fungosis;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;Red Telefonica;Red Electrica;N/A;N/A;N/A;Inferior;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872010,87;1060001,6;35201;Mango;Plaqueteado
112621;0901G01000025;901;Alameda;9;35202;G01;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro;0;Piso duro;No;Anden;1,6;1,2;0,38;0,38;0;0;5;7;2;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Presencia de metales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872006,41;1060001,69;35202;Palma real, Palma real de Cuba, Palma botella;Plaqueteado
112623;0901G01000027;901;Alameda;9;35204;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Maduro;0;Piso duro;Si;Anden;1,4;0,9;0,29;0,29;0;0;1,7;3;1,3;3;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;Insectos;N/A;N/A;Golpes;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;Infraestructura Vial;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;Horizontal;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872019,93;1060000,81;35204;Acacia rubinia;Plaqueteado
112624;0901G01000028;901;Alameda;9;35203;G01;Pera de Malaca;Syzygium malaccense;Syzygium malaccense (Pera de Malaca);Myrtaceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,6;0,4;0,13;0,13;0;0;1,5;5;3,5;4;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Bajo (0 - 33%);Regular;N/A;Fungosis;N/A;N/A;N/A;Golpes;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;Horizontal;N/A;N/A;N/A;Poda;Fertilizacion;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872023,43;1059998,63;35203;Pera de Malaca;Plaqueteado
112625;0901G01000029;901;Alameda;9;35205;G01;Guayacan rosado;Tabebuia rosea;Tabebuia rosea (Guayacan rosado);Bignoniaceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,6;0,4;0,13;0,13;0;0;1,6;3;1,4;5;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;N/A;N/A;N/A;Golpes;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;Infraestructura Vial;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872013,04;1060016,33;35205;Guayacan rosado;Plaqueteado
112626;0901G01000030;901;Alameda;9;35206;G01;Guayacan rosado;Tabebuia rosea;Tabebuia rosea (Guayacan rosado);Bignoniaceae;Arbol;Maduro;0;Piso duro;Si;Anden;0,5;0,2;0,06;0,06;0;0;2,5;4;1,5;3;10;Hacia la via;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Bajo (0 - 33%);Regular;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fungosis;Insectos;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872021,33;1060015,43;35206;Guayacan rosado;Plaqueteado
112627;0901G01000031;901;Alameda;9;35207;G01;Ficus variegado;Ficus variegata;Ficus variegata (Ficus variegado);Moraceae;Arbol;Maduro;0;Piso duro;Si;Anden;1,8;0,6;0,19;0,19;0;0;3;8;5;8;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Globosa;Medio (34 - 66%);Regular;Bacteriosis;Fungosis;N/A;N/A;N/A;N/A;Machetazos;Presencia de metales;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;Redes de servicios;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;Red Telefonica;Red Electrica;N/A;N/A;N/A;N/A;Superior;N/A;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872035,69;1060020,02;35207;Ficus variegado;Plaqueteado
112628;0901G01000032;901;Alameda;9;35208;G01;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro;0;Piso duro;Si;Anden;1,5;0,5;0,16;0,16;0;0;2,5;4;1,5;3;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;Infraestructura Vial;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;Inferior;N/A;Limpieza;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872034,28;1060019,76;35208;Palma real, Palma real de Cuba, Palma botella;Plaqueteado
112629;0901G01000033;901;Alameda;9;35209;G01;Cerezo, Mirto, Azahar;Murraya paniculata;Murraya paniculata (Cerezo, Mirto, Azahar);Rutaceae;Arbusto;Maduro;0;Piso duro;Si;Anden;0,6;0,3;0,1;0,1;0;0;1,6;3,1;1,5;3;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular;N/A;N/A;N/A;Ahorcamiento;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;Inferior;N/A;Limpieza;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872032,67;1060020,16;35209;Mirto, Azahar, Cerezo;Plaqueteado
112630;0901G01000034;901;Alameda;9;35210;G01;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Maduro;0;Piso duro;Si;Anden;1,7;1,4;0,45;0,45;0;0;4;7;3;6;0;Ninguna;N/A;Fuste Unico;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;Ninguno;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;Limpieza;Poda;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872052,02;1060027,35;35210;Palma real, Palma real de Cuba, Palma botella;Plaqueteado
