ID2;id;Barrio;barrio;comuna;Id_Arbol;grupo;nombre_comun;nombre_cientifico;union;familia;vegetacion;edad;perimetro;cobertura;confinamiento;emplazamiento;pb;pap;DAP;DAP2;papdel;papgrueso;altura_fuste;altura_arbol;diferencia;diametro_copa;inclinacion;orientacion;otra_orientacion;fuste;tallos;raiz;raiz_expuesta;copa;densidad_copa;vitalidad;bacteriosis_tronco;fungosis_tronco;insectos_tronco;ahorcamiento_tronco;anillamiento_tronco;golpes_tronco;machetazos_tronco;presencia_metales_tronco;acumulacion_escombros_tronco;quemaduras_tronco;pudricion_base_tronco;huecos_tronco;alto_huecos_tronco;ancho_huecos_tronco;propundidad_huecos_tronco;bacteriosis_follaje;fungosis_follaje;insectos_follaje;dasrramamiento_follaje;golpes_follaje;mutilacion_follaje;enrredos_follaje;parasitas_follaje;quemaduras_follaje;estado_poda;infraestructura_habitacional;infraestructura_vial;redes_de_servicio;moviliario_urbano;ninguna;red_telefonica_sub;red_electrica_sub;red_acueducto_sub;red_gas_sub;sin_identificar_sub;ninguna_cercania_sub;dano_ondulacion;dano_infraestructura;ningun_dano;red_telefonica_air;red_electrica_air;sin_identificar_air;ninguna_cercania_air;contacto_horizontal;contacto_inferior;contacto_superios;limpieza;poda;fertilizacion;construir_crecamiento;eliminar_piso_duro;eliminar_crecamiento;transplante;control_fitosanitario;ninguno2;erradicacion;Norte;Este;PLACA;ACT_NOM_ESP;OBSERVACION
150374;1301G01002433;1301;Ulpiano Lloreda;13;25199;G01;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Juvenil;N/A;Piso duro;Si;Anden;1,38;0;0,1;0,1;0,19;0,41;0,8;3,8;3;3,5;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;NO;Globosa;Alto (67 - 100%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;Red Acueducto;N/A;N/A;N/A;Ondulacion Terreno;N/A;N/A;Red Telefonica ;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872581,76;1065244,26;25199;Ficus benjamina;Plaqueteado
150376;1301G01002435;1301;Ulpiano Lloreda;13;25200;G01;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;2,35;2,16;0,69;0,69;N/A;N/A;3;9;6;7;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;SI;Globosa;Alto (67 - 100%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872564,16;1065230,66;25200;Ficus benjamina;Plaqueteado
150377;1301G01002436;1301;Ulpiano Lloreda;13;24152;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Cesped ;No;Anden;0,84;0;0,13;0,13;0,3;0,53;4,5;7,5;3;6,5;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular ;N/A;N/A;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872523,45;1065208,82;24152;Acacia rubinia;Plaqueteado
150378;1301G01002437;1301;Ulpiano Lloreda;13;24153;G01;Palma manila, Palma navidad;Adonidia merrillii;Adonidia merrillii (Palma manila, Palma navidad);Arecaceae;Palma;Juvenil;N/A;Piso duro;Si;Anden;0,73;0,52;0,17;0,17;N/A;N/A;2;4,5;2,5;1,8;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular ;N/A;N/A;Insectos;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Sin Identificar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872515,4;1065205,15;24153;Palma manila, Palma navidad;Plaqueteado
150379;1301G01002438;1301;Ulpiano Lloreda;13;24154;G01;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Juvenil;N/A;Cesped ;No;Anden;0,58;0;0,07;0,07;0,18;0,24;1,8;3,3;1,5;2,2;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;SI;Aparasolada;Alto (67 - 100%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;N/A;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872503,73;1065198,79;24154;Ficus benjamina;Plaqueteado
150380;1301G01002439;1301;Ulpiano Lloreda;13;24155;G01;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Juvenil;N/A;Cesped ;No;Anden;2,8;1,5;0,48;0,48;N/A;N/A;1;2,6;1,6;2,4;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Globosa;Medio (34 - 66%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Red Electrica;N/A;N/A;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872500,4;1065196,95;24155;Ficus benjamina;Plaqueteado
150382;1301G01002441;1301;Ulpiano Lloreda;13;24156;G01;Aguacate;Persea americana;Persea americana (Aguacate);Lauraceae;Arbol;Longevo;N/A;Cesped ;No;Anden;0,6;0,56;0,18;0,18;N/A;N/A;3,5;5;1,5;4;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872498,12;1065195,96;24156;Aguacate;Plaqueteado
150383;1301G01002442;1301;Ulpiano Lloreda;13;24157;G01;Almendro;Terminalia catappa;Terminalia catappa (Almendro);Combretaceae;Arbol;Longevo;N/A;Cesped ;No;Anden;1,2;1,15;0,37;0,37;N/A;N/A;3,8;5,5;1,7;8;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular ;N/A;Fungosis;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872493,59;1065193,51;24157;Almendro;Plaqueteado
150384;1301G01002443;1301;Ulpiano Lloreda;13;24158;G01;Almendro;Terminalia catappa;Terminalia catappa (Almendro);Combretaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;0,76;0,58;0,18;0,18;N/A;N/A;3;6;3;4;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular ;N/A;N/A;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872485,75;1065189,81;24158;Almendro;Plaqueteado
150385;1301G01002444;1301;Ulpiano Lloreda;13;24159;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,75;0;0,36;0,36;1,11;1,15;3,5;7,5;4;7;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;SI;Irregular;Medio (34 - 66%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872480,51;1065186,96;24159;Acacia rubinia;Plaqueteado
150386;1301G01002445;1301;Ulpiano Lloreda;13;24160;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,39;0;0,36;0,36;0,95;1,32;4;12;8;9;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;SI;Aparasolada;Alto (67 - 100%);Regular ;N/A;N/A;Insectos;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872471,95;1065182,28;24160;Acacia rubinia;Plaqueteado
150387;1301G01002446;1301;Ulpiano Lloreda;13;24161;G01;Gualanday;Jacaranda caucana;Jacaranda caucana (Gualanday);Bignoniaceae;Arbol;Longevo;N/A;Cesped ;No;Separador Vial ;1,04;0,76;0,24;0,24;N/A;N/A;6;16;10;10;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;Limpieza ;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872459,48;1065175,98;24161;Gualanday;Plaqueteado
150388;1301G01002447;1301;Ulpiano Lloreda;13;24162;G01;Palma real de Cuba;Roystonea regia;Roystonea regia (Palma real de Cuba);Arecaceae;Palma;Juvenil;N/A;Cesped ;No;Anden;0,52;0,35;0,11;0,11;N/A;N/A;0,6;2;1,4;1,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Bajo (0 - 33%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Sin Podar;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872452,82;1065172,25;24162;Palma real, Palma real de Cuba, Palma botella;Plaqueteado
150389;1301G01002448;1301;Ulpiano Lloreda;13;24163;G01;Ficus benjamina, Caucho benjamin;Ficus benjamina;Ficus benjamina (Ficus benjamina, Caucho benjamin);Moraceae;Arbol;Longevo;N/A;Cesped ;No;Anden;1,22;0;0,16;0,16;0,29;0,69;2,5;4;1,5;3,9;5;Hacia la via ;N/A;Fuste Polifurcado ;2;Subterranea;SI;Aparasolada;Medio (34 - 66%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872443,51;1065167,16;24163;Ficus benjamina;Plaqueteado
150390;1301G01002449;1301;Ulpiano Lloreda;13;24164;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Cesped ;No;Anden;1,89;0,95;0,3;0,3;N/A;N/A;3,5;6,5;3;6,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;SI;Aparasolada;Medio (34 - 66%);Regular ;N/A;N/A;Insectos;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;Infraestructura Habitacional o Comercial ;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872431,45;1065161,85;24164;Acacia rubinia;Plaqueteado
150391;1301G01002450;1301;Ulpiano Lloreda;13;24165;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,66;0;0,3;0,3;0,45;1,45;4;7,5;3,5;6;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;SI;Aparasolada;Medio (34 - 66%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;Mobiliario Urbano;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;N/A;Infraestructura ;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872425,99;1065159,33;24165;Acacia rubinia;Plaqueteado
150393;1301G01002452;1301;Ulpiano Lloreda;13;24166;G01;Guayacan amarillo, Chicala;Handroanthus chrysanthus;Handroanthus chrysanthus (Guayacan amarillo, Chicala);Bignoniaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;0,59;0,55;0,18;0,18;N/A;N/A;3,5;6,5;3;6,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular ;N/A;Fungosis;N/A;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Insectos;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;Limpieza ;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872391,01;1065142,24;24166;Guayacan amarillo, Chicala;Plaqueteado
150394;1301G01002453;1301;Ulpiano Lloreda;13;24167;G01;Guayacan amarillo, Chicala;Handroanthus chrysanthus;Handroanthus chrysanthus (Guayacan amarillo, Chicala);Bignoniaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,03;0,93;0,3;0,3;N/A;N/A;4;8;4;7;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;N/A;Red Electrica;N/A;N/A;Horizontal ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Erradicacion ;872387,36;1065139,44;24167;Guayacan amarillo, Chicala;Plaqueteado
150395;1301G01002454;1301;Ulpiano Lloreda;13;24168;G01;Palma areca;Dypsis lutescens;Dypsis lutescens (Palma areca);Arecaceae;Palma;Longevo;N/A;Cesped ;No;Anden;1,73;0;0,13;0,13;0,24;0,58;5;7,5;2,5;5;0;Ninguna;N/A;Fuste Polifurcado ;2;Subterranea;NO;Aparasolada;Bajo (0 - 33%);Regular ;N/A;N/A;Insectos;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;Hueco;0,06;0,02;0,04;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872367,21;1065127,94;24168;Palma areca;Plaqueteado
150396;1301G01002455;1301;Ulpiano Lloreda;13;24408;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,37;0,92;0,29;0,29;N/A;N/A;4,5;8;3,5;7;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Medio (34 - 66%);Regular ;N/A;Fungosis;N/A;N/A;N/A;Golpes ;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;Infraestructura Habitacional o Comercial ;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;Infraestructura ;N/A;N/A;N/A;N/A;N/A;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872324,07;1065106,8;24408;Acacia rubinia;Plaqueteado
150397;1301G01002456;1301;Ulpiano Lloreda;13;24409;G01;Castano;Pachira insignes;Pachira insignes (Castano);Malvaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;0,8;0,63;0,2;0,2;N/A;N/A;4;7,5;3,5;6;10;Hacia la via ;N/A;Fuste Unico ;1;Subterranea;NO;Columnar ;Bajo (0 - 33%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Erradicacion ;872322,29;1065105,11;24409;Castano;Plaqueteado
150398;1301G01002457;1301;Ulpiano Lloreda;13;24410;G01;Acacia robinia;Caesalpinia peltophoroides;Caesalpinia peltophoroides (Acacia robinia);Fabaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,87;1,55;0,49;0,49;N/A;N/A;3,5;7,5;4;6,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Globosa;Alto (67 - 100%);Regular ;N/A;Fungosis;Insectos;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;Hueco;0,09;0,15;0,21;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Erradicacion ;872317,87;1065102,5;24410;Acacia rubinia;Plaqueteado
150399;1301G01002458;1301;Ulpiano Lloreda;13;24411;G01;Aguacate;Persea americana;Persea americana (Aguacate);Lauraceae;Arbol;Juvenil;N/A;Cesped ;No;Anden;2,5;1;0,32;0,32;N/A;N/A;2;3,5;1,5;3,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;N/A;Fertilizacion;N/A;N/A;N/A;Transplante;N/A;N/A;N/A;872273,57;1065078,5;24411;Aguacate;Plaqueteado
150400;1301G01002459;1301;Ulpiano Lloreda;13;24412;G01;Arbol de la cruz, Ariza;Brownea ariza;Brownea ariza (Arbol de la cruz, Ariza);Fabaceae;Arbusto;Juvenil;N/A;Cesped ;Si;Anden;2,7;2,3;0,73;0,73;N/A;N/A;1;2,5;1,5;2,4;10;Direccion de la via;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Medio (34 - 66%);Regular ;N/A;N/A;N/A;N/A;N/A;Golpes ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fungosis;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Horizontal ;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872273,08;1065078,98;24412;Palo de cruz;Plaqueteado
150401;1301G01002460;1301;Ulpiano Lloreda;13;24413;G01;Naranjo;Citrus aurantium;Citrus aurantium (Naranjo);Rutaceae;Arbusto;Juvenil;N/A;Cesped ;Si;Anden;0,36;0,19;0,06;0,06;N/A;N/A;1,8;3,2;1,4;2,7;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Irregular;Bajo (0 - 33%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;Machetazos ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Fungosis;Insectos;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;Red Telefonica ;Red Electrica;N/A;N/A;N/A;N/A;N/A;N/A;Poda ;Fertilizacion;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872272,49;1065078,24;24413;Naranjo;Plaqueteado
150402;1301G01002461;1301;Ulpiano Lloreda;13;24414;G01;Araucaria;Araucaria excelsa;Araucaria excelsa (Araucaria);Araucariaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;0,94;0,75;0,24;0,24;N/A;N/A;3;10;7;16;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Conica ;Medio (34 - 66%);Sano;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;Infraestructura Habitacional o Comercial ;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Ninguna;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;Limpieza ;N/A;N/A;N/A;N/A;N/A;N/A;Control Fitosanitario;N/A;N/A;872267,04;1065075,66;24414;Araucaria;Plaqueteado
150403;1301G01002462;1301;Ulpiano Lloreda;13;24415;G01;Roble, Olivo Negro;Bucida buceras;Bucida buceras (Roble, Olivo Negro);Combretaceae;Arbol;Longevo;N/A;Piso duro;Si;Anden;1,03;0,92;0,29;0,29;N/A;N/A;7,5;14;6,5;9,5;0;Ninguna;N/A;Fuste Unico ;1;Subterranea;NO;Aparasolada;Alto (67 - 100%);Regular ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Desrramamiento ;N/A;N/A;N/A;N/A;N/A;Poda No Tecnica;Infraestructura Habitacional o Comercial ;N/A;Redes de servicios ;N/A;N/A;N/A;N/A;N/A;Red de Gas ;N/A;N/A;Ondulacion Terreno;N/A;N/A;N/A;N/A;N/A;Ninguna;N/A;N/A;N/A;N/A;Poda ;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;872255,91;1065069,82;24415;Roble, Olivo Negro;Plaqueteado
